"","Poll_spec","Poll_order","Julian_day","Plant_spec","Freq","Period"
"3949","Hoplitis albifrons","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3950","Hoplitis albifrons","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3954","Osmia bruneri","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3955","Osmia bruneri","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3956","Osmia bruneri","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3957","Osmia bruneri","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3959","Osmia proxima","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3962","Pseudomasaris vespoides","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3963","Pseudomasaris vespoides","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3964","Pseudomasaris vespoides","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3965","Pseudomasaris vespoides","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3966","Pseudomasaris vespoides","Hymenoptera",185,"Penstemon glaber",1,"Present"
"3967","Poanes taxiles","Lepidoptera",185,"Penstemon glaber",1,"Present"
"3968","Poanes taxiles","Lepidoptera",185,"Penstemon glaber",1,"Present"
"3970","Bombus bifarius","Hymenoptera",217,"Frasera speciosa",1,"Present"
"3971","Bombus bifarius","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"3972","Bombus bifarius","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"3973","Bombus bifarius","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"3974","Bombus bifarius","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"3975","Bombus bifarius","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"3976","Bombus bifarius","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"3977","Bombus bifarius","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"3978","Bombus bifarius","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"3979","Bombus bifarius","Hymenoptera",217,"Melilotus officinalis",1,"Present"
"3980","Bombus bifarius","Hymenoptera",217,"Melilotus officinalis",1,"Present"
"3982","Hylaeus wootoni","Hymenoptera",189,"Penstemon glaber",1,"Present"
"3991","Osmia bruneri","Hymenoptera",189,"Penstemon glaber",1,"Present"
"3992","Osmia bruneri","Hymenoptera",189,"Penstemon glaber",1,"Present"
"3993","Osmia bruneri","Hymenoptera",189,"Penstemon glaber",1,"Present"
"3995","Osmia proxima","Hymenoptera",189,"Penstemon glaber",1,"Present"
"4003","Hylaeus annulatus","Hymenoptera",217,"Solidago simplex var. simplex",1,"Present"
"4004","Hylaeus annulatus","Hymenoptera",217,"Solidago simplex var. simplex",1,"Present"
"4010","Pseudomasaris vespoides","Hymenoptera",203,"Penstemon glaber",1,"Present"
"4012","Pseudomasaris vespoides","Hymenoptera",203,"Penstemon glaber",1,"Present"
"4025","Pseudomasaris vespoides","Hymenoptera",176,"Penstemon glaber",1,"Present"
"4026","Pseudomasaris vespoides","Hymenoptera",176,"Penstemon glaber",1,"Present"
"4027","Pseudomasaris vespoides","Hymenoptera",176,"Penstemon glaber",1,"Present"
"4028","Pseudomasaris vespoides","Hymenoptera",176,"Penstemon glaber",1,"Present"
"4029","Pseudomasaris vespoides","Hymenoptera",176,"Penstemon glaber",1,"Present"
"4030","Pseudomasaris vespoides","Hymenoptera",176,"Penstemon glaber",1,"Present"
"4031","Osmia bruneri","Hymenoptera",181,"Penstemon virens",1,"Present"
"4036","Bombus bifarius","Hymenoptera",203,"Senecio bigelovii var. hallii",1,"Present"
"4039","Hylaeus basalis","Hymenoptera",162,"Potentilla fissa",2,"Present"
"4044","Hoplitis albifrons","Hymenoptera",162,"Potentilla fissa",1,"Present"
"4046","Colletes paniscus","Hymenoptera",181,"Mertensia lanceolata",1,"Present"
"4047","Colletes paniscus","Hymenoptera",181,"Mertensia lanceolata",1,"Present"
"4048","Hylaeus annulatus","Hymenoptera",181,"Mertensia lanceolata",1,"Present"
"4051","Osmia bruneri","Hymenoptera",181,"Mertensia lanceolata",1,"Present"
"4052","Osmia bruneri","Hymenoptera",181,"Mertensia lanceolata",1,"Present"
"4053","Osmia bruneri","Hymenoptera",181,"Mertensia lanceolata",1,"Present"
"4054","Osmia bruneri","Hymenoptera",181,"Mertensia lanceolata",1,"Present"
"4055","Osmia bruneri","Hymenoptera",181,"Mertensia lanceolata",1,"Present"
"4057","Osmia pentstemonis","Hymenoptera",181,"Mertensia lanceolata",1,"Present"
"4063","Andrena prunorum","Hymenoptera",165,"Physocarpus monogynus",1,"Present"
"4067","Bombus bifarius","Hymenoptera",182,"Penstemon glaber",2,"Present"
"4068","Bombus bifarius","Hymenoptera",180,"Rubus idaeus",1,"Present"
"4069","Bombus bifarius","Hymenoptera",180,"Rubus idaeus",1,"Present"
"4070","Bombus bifarius","Hymenoptera",180,"Rubus idaeus",1,"Present"
"4071","Bombus bifarius","Hymenoptera",180,"Rubus idaeus",1,"Present"
"4072","Bombus bifarius","Hymenoptera",180,"Rubus idaeus",1,"Present"
"4073","Bombus bifarius","Hymenoptera",180,"Rubus idaeus",1,"Present"
"4075","Osmia bruneri","Hymenoptera",162,"Penstemon virens",1,"Present"
"4076","Osmia bruneri","Hymenoptera",162,"Penstemon virens",1,"Present"
"4093","Bombus bifarius","Hymenoptera",164,"Caragana arborescens",1,"Present"
"4094","Megachile melanophaea","Hymenoptera",163,"Pedicularis canadensis subsp. fluviatilis",1,"Present"
"4095","Megachile melanophaea","Hymenoptera",163,"Pedicularis canadensis subsp. fluviatilis",1,"Present"
"4096","Megachile melanophaea","Hymenoptera",163,"Pedicularis canadensis subsp. fluviatilis",1,"Present"
"4107","Bombus bifarius","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"4108","Bombus bifarius","Hymenoptera",200,"Chamaenerion angustifolium",1,"Present"
"4113","Bombus bifarius","Hymenoptera",207,"Melilotus officinalis",1,"Present"
"4115","Bombus bifarius","Hymenoptera",207,"Melilotus officinalis",1,"Present"
"4117","Andrena prunorum","Hymenoptera",151,"Rubus deliciosus",1,"Present"
"4121","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4128","Hylaeus basalis","Hymenoptera",181,"Potentilla fissa",1,"Present"
"4129","Hylaeus wootoni","Hymenoptera",181,"Potentilla fissa",1,"Present"
"4130","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4131","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4134","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4140","Andrena prunorum","Hymenoptera",174,"Rubus deliciosus",1,"Present"
"4141","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4142","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4143","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4144","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4154","Andrena prunorum","Hymenoptera",187,"Rosa acicularis subsp. sayi",1,"Present"
"4156","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4160","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4164","Andrena prunorum","Hymenoptera",158,"Fragaria virginiana",1,"Present"
"4166","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4178","Hylaeus annulatus","Hymenoptera",195,"Geranium caespitosum",1,"Present"
"4179","Hylaeus annulatus","Hymenoptera",195,"Geranium caespitosum",1,"Present"
"4180","Hylaeus annulatus","Hymenoptera",195,"Geranium caespitosum",1,"Present"
"4181","Hylaeus wootoni","Hymenoptera",195,"Geranium caespitosum",1,"Present"
"4182","Hylaeus wootoni","Hymenoptera",195,"Geranium caespitosum",1,"Present"
"4187","Megachile relativa","Hymenoptera",195,"Geranium caespitosum",1,"Present"
"4189","Hylaeus basalis","Hymenoptera",162,"Potentilla fissa",1,"Present"
"4197","Bombus bifarius","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"4198","Bombus bifarius","Hymenoptera",187,"Rubus idaeus",1,"Present"
"4199","Bombus bifarius","Hymenoptera",187,"Rubus idaeus",1,"Present"
"4200","Bombus bifarius","Hymenoptera",187,"Rubus idaeus",1,"Present"
"4201","Bombus bifarius","Hymenoptera",187,"Rubus idaeus",1,"Present"
"4227","Hylaeus wootoni","Hymenoptera",217,"Achillea millefolium",3,"Present"
"4234","Bombus bifarius","Hymenoptera",200,"Chamaenerion angustifolium",1,"Present"
"4235","Bombus bifarius","Hymenoptera",200,"Rubus idaeus",1,"Present"
"4236","Hylaeus wootoni","Hymenoptera",203,"Cirsium arvense",1,"Present"
"4251","Bombus bifarius","Hymenoptera",200,"Rubus idaeus",1,"Present"
"4256","Osmia bruneri","Hymenoptera",195,"Erysimum capitatum",1,"Present"
"4263","Bombus bifarius","Hymenoptera",213,"Melilotus officinalis",1,"Present"
"4264","Bombus bifarius","Hymenoptera",213,"Melilotus officinalis",1,"Present"
"4267","Hylaeus annulatus","Hymenoptera",192,"Penstemon virens",1,"Present"
"4272","Bombus bifarius","Hymenoptera",213,"Melilotus officinalis",1,"Present"
"4277","Bombus bifarius","Hymenoptera",213,"Melilotus officinalis",1,"Present"
"4285","Megachile relativa","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"4292","Hylaeus basalis","Hymenoptera",163,"Cymopterus lemmonii",1,"Present"
"4296","Hylaeus annulatus","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"4308","Hylaeus wootoni","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"4317","Hylaeus wootoni","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"4324","Megachile relativa","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"4337","Bombus bifarius","Hymenoptera",221,"Potentilla fruticosa",1,"Present"
"4339","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4340","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4341","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4342","Hylaeus wootoni","Hymenoptera",203,"Dietra bigelovii",1,"Present"
"4344","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",1,"Present"
"4350","Bombus bifarius","Hymenoptera",221,"Chamaenerion angustifolium",2,"Present"
"4351","Bombus bifarius","Hymenoptera",163,"Taraxacum officinale",1,"Present"
"4352","Bombus bifarius","Hymenoptera",203,"Senecio bigelovii var. hallii",1,"Present"
"4353","Bombus bifarius","Hymenoptera",205,"Senecio bigelovii var. hallii",1,"Present"
"4354","Bombus bifarius","Hymenoptera",153,"Mertensia lanceolata",1,"Present"
"4355","Bombus bifarius","Hymenoptera",211,"Oreochrysum parryi",1,"Present"
"4356","Bombus bifarius","Hymenoptera",143,"Antennaria rosea",1,"Present"
"4357","Hylaeus annulatus","Hymenoptera",164,"Rubus deliciosus",2,"Present"
"4358","Hylaeus basalis","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"4359","Hylaeus basalis","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"4360","Hylaeus basalis","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"4362","Hylaeus wootoni","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"4363","Hylaeus wootoni","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"4364","Hylaeus wootoni","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"4368","Megachile melanophaea","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"4369","Osmia bruneri","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"4370","Bombus bifarius","Hymenoptera",203,"Solidago missouriensis",1,"Present"
"4371","Bombus bifarius","Hymenoptera",211,"Oreochrysum parryi",1,"Present"
"4372","Bombus bifarius","Hymenoptera",196,"Sedum lanceolatum",1,"Present"
"4373","Bombus bifarius","Hymenoptera",196,"Sedum lanceolatum",1,"Present"
"4374","Osmia bruneri","Hymenoptera",164,"Rubus deliciosus",1,"Present"
"4375","Bombus bifarius","Hymenoptera",150,"Mertensia lanceolata",1,"Present"
"4377","Bombus bifarius","Hymenoptera",150,"Mertensia lanceolata",1,"Present"
"4378","Bombus bifarius","Hymenoptera",217,"Allium cernuum",1,"Present"
"4379","Bombus bifarius","Hymenoptera",217,"Senecio bigelovii var. hallii",1,"Present"
"4380","Bombus bifarius","Hymenoptera",192,"Sedum lanceolatum",1,"Present"
"4381","Bombus bifarius","Hymenoptera",163,"Pedicularis canadensis subsp. fluviatilis",1,"Present"
"4382","Bombus bifarius","Hymenoptera",235,"Oreochrysum parryi",1,"Present"
"4383","Bombus bifarius","Hymenoptera",235,"Oreochrysum parryi",1,"Present"
"4384","Bombus bifarius","Hymenoptera",235,"Allium cernuum",1,"Present"
"4385","Bombus bifarius","Hymenoptera",235,"Symphyotrichum foliaceum",1,"Present"
"4386","Bombus bifarius","Hymenoptera",189,"Rubus idaeus var. strigosus",1,"Present"
"4387","Bombus bifarius","Hymenoptera",235,"Symphyotrichum porteri",1,"Present"
"4388","Bombus bifarius","Hymenoptera",184,"Rubus idaeus var. strigosus",1,"Present"
"4389","Bombus bifarius","Hymenoptera",177,"Penstemon glaber",1,"Present"
"4390","Bombus bifarius","Hymenoptera",223,"Rudbeckia laciniata var. ampla",1,"Present"
"4391","Bombus bifarius","Hymenoptera",203,"Erigeron speciosus",1,"Present"
"4392","Bombus bifarius","Hymenoptera",175,"Mertensia ciliata",1,"Present"
"4393","Bombus bifarius","Hymenoptera",176,"Rosa acicularis subsp. sayi",1,"Present"
"4399","Bombus bifarius","Hymenoptera",175,"Rosa acicularis subsp. sayi",1,"Present"
"4400","Bombus bifarius","Hymenoptera",223,"Rudbeckia laciniata var. ampla",1,"Present"
"4402","Bombus bifarius","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"4403","Bombus bifarius","Hymenoptera",213,"Rudbeckia laciniata var. ampla",1,"Present"
"4404","Bombus bifarius","Hymenoptera",213,"Aconitum columbianum",1,"Present"
"4405","Bombus bifarius","Hymenoptera",235,"Dietra bigelovii",1,"Present"
"4406","Bombus bifarius","Hymenoptera",184,"Geranium caespitosum",1,"Present"
"4407","Bombus bifarius","Hymenoptera",156,"Penstemon virens",1,"Present"
"4408","Bombus bifarius","Hymenoptera",176,"Penstemon virens",1,"Present"
"4409","Bombus bifarius","Hymenoptera",159,"Penstemon virens",1,"Present"
"4414","Hylaeus wootoni","Hymenoptera",185,"Geranium caespitosum",1,"Present"
"4415","Hylaeus wootoni","Hymenoptera",185,"Geranium caespitosum",1,"Present"
"4427","Hoplitis albifrons","Hymenoptera",185,"Geranium caespitosum",1,"Present"
"4429","Megachile relativa","Hymenoptera",185,"Geranium caespitosum",1,"Present"
"4431","Osmia bruneri","Hymenoptera",185,"Geranium caespitosum",1,"Present"
"4446","Bombus bifarius","Hymenoptera",154,"Arctostaphylos uva-ursi",1,"Present"
"4447","Bombus bifarius","Hymenoptera",165,"Mertensia lanceolata",1,"Present"
"4448","Bombus bifarius","Hymenoptera",187,"Melilotus officinalis",1,"Present"
"4449","Bombus bifarius","Hymenoptera",195,"Melilotus officinalis",1,"Present"
"4450","Bombus bifarius","Hymenoptera",195,"Melilotus officinalis",1,"Present"
"4451","Bombus bifarius","Hymenoptera",217,"Cleome serrulata",2,"Present"
"4452","Bombus bifarius","Hymenoptera",161,"Rubus deliciosus",1,"Present"
"4453","Bombus bifarius","Hymenoptera",161,"Rubus deliciosus",1,"Present"
"4454","Bombus bifarius","Hymenoptera",178,"Hydrophyllum fendleri var. fendleri",1,"Present"
"4455","Bombus bifarius","Hymenoptera",178,"Hydrophyllum fendleri var. fendleri",1,"Present"
"4456","Bombus bifarius","Hymenoptera",182,"Penstemon glaber",1,"Present"
"4457","Bombus bifarius","Hymenoptera",182,"Penstemon glaber",1,"Present"
"4458","Bombus bifarius","Hymenoptera",195,"Melilotus officinalis",1,"Present"
"4459","Bombus bifarius","Hymenoptera",195,"Melilotus officinalis",1,"Present"
"4460","Bombus bifarius","Hymenoptera",195,"Melilotus officinalis",1,"Present"
"4461","Bombus bifarius","Hymenoptera",195,"Melilotus officinalis",1,"Present"
"4462","Bombus bifarius","Hymenoptera",195,"Melilotus officinalis",1,"Present"
"4463","Bombus bifarius","Hymenoptera",179,"Penstemon glaber",1,"Present"
"4464","Bombus bifarius","Hymenoptera",214,"Symphyotrichum foliaceum",1,"Present"
"4465","Bombus bifarius","Hymenoptera",192,"Geranium caespitosum",1,"Present"
"4466","Bombus bifarius","Hymenoptera",195,"Melilotus officinalis",1,"Present"
"4467","Bombus bifarius","Hymenoptera",214,"Aconitum columbianum",1,"Present"
"4468","Bombus bifarius","Hymenoptera",214,"Allium cernuum",1,"Present"
"4469","Bombus bifarius","Hymenoptera",208,"Aconitum columbianum",1,"Present"
"4470","Bombus bifarius","Hymenoptera",208,"Erigeron subtrinervis",1,"Present"
"4471","Bombus bifarius","Hymenoptera",189,"Dodecatheon pulchellum",1,"Present"
"4472","Bombus bifarius","Hymenoptera",213,"Aliciella pinnatifida",1,"Present"
"4473","Bombus bifarius","Hymenoptera",158,"Trifolium nanum",1,"Present"
"4474","Bombus bifarius","Hymenoptera",202,"Geranium caespitosum",1,"Present"
"4475","Bombus bifarius","Hymenoptera",203,"Melilotus officinalis",1,"Present"
"4476","Bombus bifarius","Hymenoptera",199,"Aliciella pinnatifida",1,"Present"
"4477","Bombus bifarius","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"4478","Bombus bifarius","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"4479","Bombus bifarius","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"4480","Bombus bifarius","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"4481","Bombus bifarius","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"4482","Bombus bifarius","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"4483","Bombus bifarius","Hymenoptera",213,"Geranium caespitosum",1,"Present"
"4484","Bombus bifarius","Hymenoptera",181,"Rubus deliciosus",1,"Present"
"4485","Bombus bifarius","Hymenoptera",181,"Rubus idaeus",1,"Present"
"4486","Bombus bifarius","Hymenoptera",181,"Rubus idaeus",1,"Present"
"4494","Hoplitis albifrons","Hymenoptera",181,"Geranium caespitosum",1,"Present"
"4502","Bombus bifarius","Hymenoptera",181,"Rubus idaeus",1,"Present"
"4503","Bombus bifarius","Hymenoptera",168,"Rubus deliciosus",1,"Present"
"4504","Bombus bifarius","Hymenoptera",168,"Rubus deliciosus",1,"Present"
"4505","Bombus bifarius","Hymenoptera",187,"Rubus idaeus",1,"Present"
"4506","Bombus bifarius","Hymenoptera",194,"Penstemon glaber",1,"Present"
"4507","Bombus bifarius","Hymenoptera",193,"Penstemon glaber",1,"Present"
"4508","Bombus bifarius","Hymenoptera",193,"Melilotus officinalis",1,"Present"
"4509","Bombus bifarius","Hymenoptera",187,"Potentilla fissa",1,"Present"
"4510","Bombus bifarius","Hymenoptera",193,"Geranium caespitosum",1,"Present"
"4511","Bombus bifarius","Hymenoptera",193,"Sedum lanceolatum",1,"Present"
"4512","Bombus bifarius","Hymenoptera",158,"Arctostaphylos uva-ursi",1,"Present"
"4513","Bombus bifarius","Hymenoptera",158,"Fragaria virginiana",1,"Present"
"4514","Bombus bifarius","Hymenoptera",193,"Jamesia americana",1,"Present"
"4515","Megachile relativa","Hymenoptera",189,"Chamaenerion angustifolium",1,"Present"
"4516","Bombus bifarius","Hymenoptera",193,"Jamesia americana",1,"Present"
"4526","Megachile melanophaea","Hymenoptera",163,"Iris missouriensis",1,"Present"
"4527","Megachile relativa","Hymenoptera",205,"Dietra bigelovii",1,"Present"
"4540","Bombus centralis","Hymenoptera",182,"Rubus deliciosus",1,"Present"
"4541","Bombus centralis","Hymenoptera",182,"Geranium caespitosum",1,"Present"
"4542","Bombus centralis","Hymenoptera",201,"Frasera speciosa",1,"Present"
"4543","Bombus centralis","Hymenoptera",201,"Frasera speciosa",1,"Present"
"4544","Bombus centralis","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"4545","Bombus centralis","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"4546","Bombus centralis","Hymenoptera",201,"Potentilla pensylvanica",1,"Present"
"4547","Bombus centralis","Hymenoptera",191,"Geranium richardsonii",1,"Present"
"4548","Bombus centralis","Hymenoptera",194,"Geranium caespitosum",1,"Present"
"4549","Bombus centralis","Hymenoptera",194,"Geranium caespitosum",1,"Present"
"4550","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4551","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4552","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4553","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4554","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4555","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4557","Bombus centralis","Hymenoptera",188,"Sedum lanceolatum",1,"Present"
"4560","Bombus centralis","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"4561","Bombus centralis","Hymenoptera",201,"Aliciella pinnatifida",1,"Present"
"4562","Bombus centralis","Hymenoptera",201,"Rosa acicularis subsp. sayi",1,"Present"
"4563","Bombus centralis","Hymenoptera",201,"Rosa acicularis subsp. sayi",1,"Present"
"4564","Bombus centralis","Hymenoptera",201,"Rosa acicularis subsp. sayi",1,"Present"
"4566","Bombus centralis","Hymenoptera",201,"Rosa acicularis subsp. sayi",1,"Present"
"4567","Bombus centralis","Hymenoptera",201,"Geranium caespitosum",1,"Present"
"4568","Bombus centralis","Hymenoptera",201,"Geranium caespitosum",1,"Present"
"4570","Bombus centralis","Hymenoptera",201,"Geranium caespitosum",1,"Present"
"4572","Bombus centralis","Hymenoptera",201,"Geranium caespitosum",1,"Present"
"4573","Hylaeus wootoni","Hymenoptera",181,"Potentilla fissa",1,"Present"
"4575","Bombus centralis","Hymenoptera",201,"Geranium caespitosum",1,"Present"
"4576","Bombus centralis","Hymenoptera",201,"Geranium caespitosum",1,"Present"
"4577","Bombus centralis","Hymenoptera",194,"Penstemon glaber",1,"Present"
"4578","Bombus centralis","Hymenoptera",194,"Penstemon glaber",1,"Present"
"4579","Bombus centralis","Hymenoptera",194,"Penstemon glaber",1,"Present"
"4580","Bombus centralis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"4581","Bombus centralis","Hymenoptera",196,"Phacelia hasta/heterophylla",1,"Present"
"4582","Bombus centralis","Hymenoptera",196,"Phacelia hasta/heterophylla",1,"Present"
"4583","Bombus centralis","Hymenoptera",196,"Phacelia hasta/heterophylla",1,"Present"
"4584","Bombus centralis","Hymenoptera",196,"Phacelia hasta/heterophylla",1,"Present"
"4585","Bombus centralis","Hymenoptera",196,"Phacelia hasta/heterophylla",1,"Present"
"4586","Bombus centralis","Hymenoptera",196,"Aliciella pinnatifida",1,"Present"
"4587","Bombus centralis","Hymenoptera",196,"Aliciella pinnatifida",1,"Present"
"4588","Bombus centralis","Hymenoptera",209,"Allium cernuum",1,"Present"
"4589","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4590","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4591","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4592","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4593","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4594","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4595","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4596","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4597","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4598","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4599","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4600","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4601","Bombus centralis","Hymenoptera",203,"Senecio bigelovii var. hallii",1,"Present"
"4602","Bombus centralis","Hymenoptera",194,"Geranium caespitosum",1,"Present"
"4603","Bombus centralis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"4604","Bombus centralis","Hymenoptera",201,"Penstemon glaber",1,"Present"
"4605","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4606","Bombus centralis","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"4607","Bombus centralis","Hymenoptera",202,"Geranium caespitosum",1,"Present"
"4608","Bombus centralis","Hymenoptera",191,"Allium cernuum",1,"Present"
"4609","Bombus centralis","Hymenoptera",211,"Allium cernuum",1,"Present"
"4610","Bombus centralis","Hymenoptera",188,"Geranium caespitosum",1,"Present"
"4611","Bombus centralis","Hymenoptera",188,"Geranium caespitosum",1,"Present"
"4612","Bombus centralis","Hymenoptera",211,"Allium cernuum",1,"Present"
"4613","Bombus centralis","Hymenoptera",175,"Mertensia lanceolata",1,"Present"
"4614","Bombus centralis","Hymenoptera",214,"Geranium caespitosum",1,"Present"
"4615","Bombus centralis","Hymenoptera",218,"Linaria vulgaris",1,"Present"
"4616","Bombus centralis","Hymenoptera",215,"Frasera speciosa",1,"Present"
"4617","Bombus centralis","Hymenoptera",215,"Frasera speciosa",1,"Present"
"4618","Bombus centralis","Hymenoptera",215,"Frasera speciosa",1,"Present"
"4619","Bombus centralis","Hymenoptera",215,"Frasera speciosa",1,"Present"
"4620","Bombus centralis","Hymenoptera",215,"Frasera speciosa",1,"Present"
"4621","Bombus centralis","Hymenoptera",215,"Frasera speciosa",1,"Present"
"4622","Bombus centralis","Hymenoptera",215,"Frasera speciosa",1,"Present"
"4623","Bombus centralis","Hymenoptera",215,"Frasera speciosa",1,"Present"
"4624","Bombus centralis","Hymenoptera",215,"Frasera speciosa",1,"Present"
"4625","Bombus centralis","Hymenoptera",215,"Frasera speciosa",1,"Present"
"4626","Bombus centralis","Hymenoptera",218,"Anemone canadensis",1,"Present"
"4627","Bombus centralis","Hymenoptera",183,"Frasera speciosa",1,"Present"
"4628","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4629","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4630","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4631","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4633","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4635","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4636","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4638","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4639","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4642","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4643","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4644","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4645","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4646","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4647","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4648","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4649","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
"4650","Bombus centralis","Hymenoptera",209,"Frasera speciosa",1,"Present"
